V1,V2,V3,V4
1.0842676353692242,-0.023712825164214787,1.0012663402214796,0.3166536843194429
-0.24681864022331648,0.6585131567551792,1.3650775872867966,1.1215188312546895
1.012804931366078,1.6484591861603106,-0.8701817792554384,0.7045410662264722
-0.37973718719404337,0.05680581869028193,-0.16193739066621265,0.38034163122678105
-0.2802578666291427,0.3891633360046804,1.0089611069435398,-0.9944215198286952
-1.0353253980138608,-0.13267772943933984,2.079854006747748,0.5827474932307456
-0.7130617765674241,0.9931593597025528,2.3192454545652015,0.5285951077241698
0.9701311173252533,-0.7219707513286504,0.40332533676960786,-0.5405519855509124
0.5488898403144428,1.6303617202567189,-0.1929349474702559,0.3568494608940141
0.30509737529391995,-0.6522812148368481,1.6298590641945,-0.4304666438478662
0.17487532870910957,0.3712542539368116,0.9693247589318025,0.05004437758214684
0.30688636078341375,0.2719136497153375,0.11512446568155467,0.03852861922163875
0.8026358357128125,0.6800352524596491,-1.8015613863612288,-1.857081546553743
1.372836298153502,-0.2795550131568031,2.129328767546419,-0.4025372867024308
-0.46084198247525304,-0.3349272046884671,0.4790843973081282,0.4995211816266172
-0.6516139869450155,1.0623342893192347,0.8869216626466544,-0.08953834361314313
0.36232844134541214,-1.7792784753615405,-0.08256752927584222,-1.4718858431448576
-1.4295038687163113,1.0968773488757018,-1.6924498303672715,0.19843010599777597
-1.3739331842608935,1.4156567291456545,-0.6661974970505959,1.1893209441415153
-0.6806123293988837,-1.9863770861671781,0.4327427599715605,1.1481922751454476
